Pointer,Clarity,Color,Price,Font
5.00-5.99,VVS1,H,41500,BOLD
5.00-5.99,VVS2,H,39000,BOLD
5.00-5.99,VS1,H,35500,BOLD
5.00-5.99,VS2,H,31500,BOLD
5.00-5.99,SI1,H,25000,BOLD
5.00-5.99,SI2,H,20500,BOLD
5.00-5.99,SI3,H,11800,BOLD
5.00-5.99,I1,H,8100,BOLD
5.00-5.99,I2,H,3300,BOLD
5.00-5.99,I3,H,1600,BOLD
5.00-5.99,IF,I,34500,BOLD
5.00-5.99,VVS1,I,32000,BOLD
5.00-5.99,VVS2,I,29500,BOLD
5.00-5.99,VS1,I,27000,BOLD
5.00-5.99,VS2,I,24500,BOLD
5.00-5.99,SI1,I,21500,BOLD
5.00-5.99,SI2,I,18000,BOLD
5.00-5.99,SI3,I,10700,BOLD
5.00-5.99,I1,I,7700,BOLD
5.00-5.99,I2,I,3000,BOLD
5.00-5.99,I3,I,1600,BOLD
5.00-5.99,IF,J,26000,BOLD
5.00-5.99,VVS1,J,24000,BOLD
5.00-5.99,VVS2,J,22500,BOLD
5.00-5.99,VS1,J,21000,BOLD
5.00-5.99,VS2,J,19500,BOLD
5.00-5.99,SI1,J,18000,BOLD
5.00-5.99,SI2,J,16000,BOLD
5.00-5.99,SI3,J,9700,BOLD
5.00-5.99,I1,J,7000,BOLD
5.00-5.99,I2,J,2800,BOLD
5.00-5.99,I3,J,1500,BOLD
5.00-5.99,IF,K,19500,BOLD
5.00-5.99,VVS1,K,18500,BOLD
5.00-5.99,VVS2,K,17500,BOLD
5.00-5.99,VS1,K,17000,BOLD
5.00-5.99,VS2,K,16000,BOLD
5.00-5.99,SI1,K,15000,BOLD
5.00-5.99,SI2,K,13500,BOLD
5.00-5.99,SI3,K,8800,BOLD
5.00-5.99,I1,K,6500,BOLD
5.00-5.99,I2,K,2700,BOLD
5.00-5.99,I3,K,1500,BOLD
5.00-5.99,IF,L,15000,BOLD
5.00-5.99,VVS1,L,14000,BOLD
5.00-5.99,VVS2,L,13500,BOLD
5.00-5.99,VS1,L,13000,BOLD
5.00-5.99,VS2,L,12500,BOLD
5.00-5.99,SI1,L,12000,BOLD
5.00-5.99,SI2,L,11000,BOLD
5.00-5.99,SI3,L,7100,BOLD
5.00-5.99,I1,L,5600,BOLD
5.00-5.99,I2,L,2400,BOLD
5.00-5.99,I3,L,1400,BOLD
5.00-5.99,IF,M,11500,BOLD
5.00-5.99,VVS1,M,11000,BOLD
5.00-5.99,VVS2,M,10500,BOLD
5.00-5.99,VS1,M,9500,BOLD
5.00-5.99,VS2,M,9000,BOLD
5.00-5.99,SI1,M,8500,BOLD
5.00-5.99,SI2,M,8000,BOLD
5.00-5.99,SI3,M,6100,BOLD
5.00-5.99,I1,M,4600,BOLD
5.00-5.99,I2,M,2300,BOLD
5.00-5.99,I3,M,1300,BOLD
0.30-0.39,IF,D,2900,BOLD
0.30-0.39,VVS1,D,2500,BOLD
0.30-0.39,VVS2,D,2300,BOLD
0.30-0.39,VS1,D,2100,BOLD
0.30-0.39,VS2,D,1900,BOLD
0.30-0.39,SI1,D,1700,BOLD
0.30-0.39,SI2,D,1500,BOLD
0.30-0.39,SI3,D,1300,BOLD
0.30-0.39,I1,D,1000,BOLD
0.30-0.39,I2,D,800,BOLD
0.30-0.39,I3,D,600,BOLD
0.30-0.39,IF,E,2500,BOLD
0.30-0.39,VVS1,E,2300,BOLD
0.30-0.39,VVS2,E,2100,BOLD
0.30-0.39,VS1,E,2000,BOLD
0.30-0.39,VS2,E,1800,BOLD
0.30-0.39,SI1,E,1600,BOLD
0.30-0.39,SI2,E,1400,BOLD
0.30-0.39,SI3,E,1200,BOLD
0.30-0.39,I1,E,900,BOLD
0.30-0.39,I2,E,800,BOLD
0.30-0.39,I3,E,500,BOLD
0.30-0.39,IF,F,2300,BOLD
0.30-0.39,VVS1,F,2100,BOLD
0.30-0.39,VVS2,F,2000,BOLD
0.30-0.39,VS1,F,1900,BOLD
0.30-0.39,VS2,F,1700,BOLD
0.30-0.39,SI1,F,1500,BOLD
0.30-0.39,SI2,F,1300,BOLD
0.30-0.39,SI3,F,1100,BOLD
0.30-0.39,I1,F,800,BOLD
0.30-0.39,I2,F,700,BOLD
0.30-0.39,I3,F,500,BOLD
0.30-0.39,IF,G,2100,BOLD
0.30-0.39,VVS1,G,2000,BOLD
0.30-0.39,VVS2,G,1900,BOLD
0.30-0.39,VS1,G,1800,BOLD
0.30-0.39,VS2,G,1600,BOLD
0.30-0.39,SI1,G,1400,BOLD
0.30-0.39,SI2,G,1200,BOLD
0.30-0.39,SI3,G,1000,BOLD
0.30-0.39,I1,G,800,BOLD
0.30-0.39,I2,G,700,BOLD
0.30-0.39,I3,G,400,BOLD
0.30-0.39,IF,H,1900,BOLD
0.30-0.39,VVS1,H,1800,BOLD
0.30-0.39,VVS2,H,1700,BOLD
0.30-0.39,VS1,H,1600,BOLD
0.30-0.39,VS2,H,1400,BOLD
0.30-0.39,SI1,H,1300,BOLD
0.30-0.39,SI2,H,1100,BOLD
0.30-0.39,SI3,H,900,BOLD
0.30-0.39,I1,H,700,BOLD
0.30-0.39,I2,H,600,BOLD
0.30-0.39,I3,H,400,BOLD
0.30-0.39,IF,I,1700,BOLD
0.30-0.39,VVS1,I,1600,BOLD
0.30-0.39,VVS2,I,1500,BOLD
0.30-0.39,VS1,I,1400,BOLD
0.30-0.39,VS2,I,1200,BOLD
0.30-0.39,SI1,I,1100,BOLD
0.30-0.39,SI2,I,1000,BOLD
0.30-0.39,SI3,I,800,BOLD
0.30-0.39,I1,I,700,BOLD
0.30-0.39,I2,I,600,BOLD
0.30-0.39,I3,I,400,BOLD
0.30-0.39,IF,J,1400,BOLD
0.30-0.39,VVS1,J,1300,BOLD
0.30-0.39,VVS2,J,1200,BOLD
0.30-0.39,VS1,J,1100,BOLD
0.30-0.39,VS2,J,1000,BOLD
0.30-0.39,SI1,J,900,BOLD
0.30-0.39,SI2,J,800,BOLD
0.30-0.39,SI3,J,700,BOLD
0.30-0.39,I1,J,600,BOLD
0.30-0.39,I2,J,500,BOLD
0.30-0.39,I3,J,300,BOLD
0.30-0.39,IF,K,1200,BOLD
0.30-0.39,VVS1,K,1100,BOLD
0.30-0.39,VVS2,K,1000,BOLD
0.30-0.39,VS1,K,900,BOLD
0.30-0.39,VS2,K,900,BOLD
0.30-0.39,SI1,K,800,BOLD
0.30-0.39,SI2,K,700,BOLD
0.30-0.39,SI3,K,700,BOLD
0.30-0.39,I1,K,600,BOLD
0.30-0.39,I2,K,500,BOLD
0.30-0.39,I3,K,300,BOLD
0.30-0.39,IF,L,1000,BOLD
0.30-0.39,VVS1,L,900,BOLD
0.30-0.39,VVS2,L,900,BOLD
0.30-0.39,VS1,L,800,BOLD
0.30-0.39,VS2,L,800,BOLD
0.30-0.39,SI1,L,800,BOLD
0.30-0.39,SI2,L,700,BOLD
0.30-0.39,SI3,L,600,BOLD
0.30-0.39,I1,L,500,BOLD
0.30-0.39,I2,L,400,BOLD
0.30-0.39,I3,L,200,BOLD
0.30-0.39,IF,M,900,BOLD
0.30-0.39,VVS1,M,900,BOLD
0.30-0.39,VVS2,M,900,BOLD
0.30-0.39,VS1,M,800,BOLD
0.30-0.39,VS2,M,800,BOLD
0.30-0.39,SI1,M,700,BOLD
0.30-0.39,SI2,M,600,BOLD
0.30-0.39,SI3,M,500,BOLD
0.30-0.39,I1,M,400,BOLD
0.30-0.39,I2,M,300,BOLD
0.30-0.39,I3,M,200,BOLD
0.30-0.39,IF,D,2900,BOLD
0.30-0.39,VVS1,D,2500,BOLD
0.30-0.39,VVS2,D,2300,BOLD
0.30-0.39,VS1,D,2100,BOLD
0.30-0.39,VS2,D,1900,BOLD
0.30-0.39,SI1,D,1700,BOLD
0.30-0.39,SI2,D,1500,BOLD
0.30-0.39,SI3,D,1300,BOLD
0.30-0.39,I1,D,1000,BOLD
0.30-0.39,I2,D,800,BOLD
0.30-0.39,I3,D,600,BOLD
0.30-0.39,IF,E,2500,BOLD
0.30-0.39,VVS1,E,2300,BOLD
0.30-0.39,VVS2,E,2100,BOLD
0.30-0.39,VS1,E,2000,BOLD
0.30-0.39,VS2,E,1800,BOLD
0.30-0.39,SI1,E,1600,BOLD
0.30-0.39,SI2,E,1400,BOLD
0.30-0.39,SI3,E,1200,BOLD
0.30-0.39,I1,E,900,BOLD
0.30-0.39,I2,E,800,BOLD
0.30-0.39,I3,E,500,BOLD
0.30-0.39,IF,F,2300,BOLD
0.30-0.39,VVS1,F,2100,BOLD
0.30-0.39,VVS2,F,2000,BOLD
0.30-0.39,VS1,F,1900,BOLD
0.30-0.39,VS2,F,1700,BOLD
0.30-0.39,SI1,F,1500,BOLD
0.30-0.39,SI2,F,1300,BOLD
0.30-0.39,SI3,F,1100,BOLD
0.30-0.39,I1,F,800,BOLD
0.30-0.39,I2,F,700,BOLD
0.30-0.39,I3,F,500,BOLD
0.30-0.39,IF,G,2100,BOLD
0.30-0.39,VVS1,G,2000,BOLD
0.30-0.39,VVS2,G,1900,BOLD
0.30-0.39,VS1,G,1800,BOLD
0.30-0.39,VS2,G,1600,BOLD
0.30-0.39,SI1,G,1400,BOLD
0.30-0.39,SI2,G,1200,BOLD
0.30-0.39,SI3,G,1000,BOLD
0.30-0.39,I1,G,800,BOLD
0.30-0.39,I2,G,700,BOLD
0.30-0.39,I3,G,400,BOLD
0.30-0.39,IF,H,1900,BOLD
0.30-0.39,VVS1,H,1800,BOLD
0.30-0.39,VVS2,H,1700,BOLD
0.30-0.39,VS1,H,1600,BOLD
0.30-0.39,VS2,H,1400,BOLD
0.30-0.39,SI1,H,1300,BOLD
0.30-0.39,SI2,H,1100,BOLD
0.30-0.39,SI3,H,900,BOLD
0.30-0.39,I1,H,700,BOLD
0.30-0.39,I2,H,600,BOLD
0.30-0.39,I3,H,400,BOLD
0.30-0.39,IF,I,1700,BOLD
0.30-0.39,VVS1,I,1600,BOLD
0.30-0.39,VVS2,I,1500,BOLD
0.30-0.39,VS1,I,1400,BOLD
0.30-0.39,VS2,I,1200,BOLD
0.30-0.39,SI1,I,1100,BOLD
0.30-0.39,SI2,I,1000,BOLD
0.30-0.39,SI3,I,800,BOLD
0.30-0.39,I1,I,700,BOLD
0.30-0.39,I2,I,600,BOLD
0.30-0.39,I3,I,400,BOLD
0.30-0.39,IF,J,1400,BOLD
0.30-0.39,VVS1,J,1300,BOLD
0.30-0.39,VVS2,J,1200,BOLD
0.30-0.39,VS1,J,1100,BOLD
0.30-0.39,VS2,J,1000,BOLD
0.30-0.39,SI1,J,900,BOLD
0.30-0.39,SI2,J,800,BOLD
0.30-0.39,SI3,J,700,BOLD
0.30-0.39,I1,J,600,BOLD
0.30-0.39,I2,J,500,BOLD
0.30-0.39,I3,J,300,BOLD
0.30-0.39,IF,K,1200,BOLD
0.30-0.39,VVS1,K,1100,BOLD
0.30-0.39,VVS2,K,1000,BOLD
0.30-0.39,VS1,K,900,BOLD
0.30-0.39,VS2,K,900,BOLD
0.30-0.39,SI1,K,800,BOLD
0.30-0.39,SI2,K,700,BOLD
0.30-0.39,SI3,K,700,BOLD
0.30-0.39,I1,K,600,BOLD
0.30-0.39,I2,K,500,BOLD
0.30-0.39,I3,K,300,BOLD
0.30-0.39,IF,L,1000,BOLD
0.30-0.39,VVS1,L,900,BOLD
0.30-0.39,VVS2,L,900,BOLD
0.30-0.39,VS1,L,800,BOLD
0.30-0.39,VS2,L,800,BOLD
0.30-0.39,SI1,L,800,BOLD
0.30-0.39,SI2,L,700,BOLD
0.30-0.39,SI3,L,600,BOLD
0.30-0.39,I1,L,500,BOLD
0.30-0.39,I2,L,400,BOLD
0.30-0.39,I3,L,200,BOLD
0.30-0.39,IF,M,900,BOLD
0.30-0.39,VVS1,M,900,BOLD
0.30-0.39,VVS2,M,900,BOLD
0.30-0.39,VS1,M,800,BOLD
0.30-0.39,VS2,M,800,BOLD
0.30-0.39,SI1,M,700,BOLD
0.30-0.39,SI2,M,600,BOLD
0.30-0.39,SI3,M,500,BOLD
0.30-0.39,I1,M,400,BOLD
0.30-0.39,I2,M,300,BOLD
0.30-0.39,I3,M,200,BOLD
0.40-0.49,IF,D,3300,BOLD
0.40-0.49,VVS1,D,3000,BOLD
0.40-0.49,VVS2,D,2800,BOLD
0.40-0.49,VS1,D,2600,BOLD
0.40-0.49,VS2,D,2300,BOLD
0.40-0.49,SI1,D,2000,BOLD
0.40-0.49,SI2,D,1700,BOLD
0.40-0.49,SI3,D,1500,BOLD
0.40-0.49,I1,D,1200,BOLD
0.40-0.49,I2,D,900,BOLD
0.40-0.49,I3,D,700,BOLD
0.40-0.49,IF,E,3100,BOLD
0.40-0.49,VVS1,E,2800,BOLD
0.40-0.49,VVS2,E,2600,BOLD
0.40-0.49,VS1,E,2400,BOLD
0.40-0.49,VS2,E,2200,BOLD
0.40-0.49,SI1,E,1900,BOLD
0.40-0.49,SI2,E,1600,BOLD
0.40-0.49,SI3,E,1400,BOLD
0.40-0.49,I1,E,1100,BOLD
0.40-0.49,I2,E,900,BOLD
0.40-0.49,I3,E,600,BOLD
0.40-0.49,IF,F,2900,BOLD
0.40-0.49,VVS1,F,2700,BOLD
0.40-0.49,VVS2,F,2500,BOLD
0.40-0.49,VS1,F,2300,BOLD
0.40-0.49,VS2,F,2100,BOLD
0.40-0.49,SI1,F,1800,BOLD
0.40-0.49,SI2,F,1500,BOLD
0.40-0.49,SI3,F,1300,BOLD
0.40-0.49,I1,F,1000,BOLD
0.40-0.49,I2,F,800,BOLD
0.40-0.49,I3,F,500,BOLD
0.40-0.49,IF,G,2700,BOLD
0.40-0.49,VVS1,G,2500,BOLD
0.40-0.49,VVS2,G,2300,BOLD
0.40-0.49,VS1,G,2200,BOLD
0.40-0.49,VS2,G,2000,BOLD
0.40-0.49,SI1,G,1700,BOLD
0.40-0.49,SI2,G,1400,BOLD
0.40-0.49,SI3,G,1200,BOLD
0.40-0.49,I1,G,1000,BOLD
0.40-0.49,I2,G,800,BOLD
0.40-0.49,I3,G,500,BOLD
0.40-0.49,IF,H,2400,BOLD
0.40-0.49,VVS1,H,2300,BOLD
0.40-0.49,VVS2,H,2100,BOLD
0.40-0.49,VS1,H,2000,BOLD
0.40-0.49,VS2,H,1800,BOLD
0.40-0.49,SI1,H,1600,BOLD
0.40-0.49,SI2,H,1300,BOLD
0.40-0.49,SI3,H,1100,BOLD
0.40-0.49,I1,H,900,BOLD
0.40-0.49,I2,H,700,BOLD
0.40-0.49,I3,H,500,BOLD
0.40-0.49,IF,I,2100,BOLD
0.40-0.49,VVS1,I,2000,BOLD
0.40-0.49,VVS2,I,1900,BOLD
0.40-0.49,VS1,I,1800,BOLD
0.40-0.49,VS2,I,1600,BOLD
0.40-0.49,SI1,I,1400,BOLD
0.40-0.49,SI2,I,1200,BOLD
0.40-0.49,SI3,I,1000,BOLD
0.40-0.49,I1,I,800,BOLD
0.40-0.49,I2,I,700,BOLD
0.40-0.49,I3,I,400,BOLD
0.40-0.49,IF,J,1800,BOLD
0.40-0.49,VVS1,J,1700,BOLD
0.40-0.49,VVS2,J,1600,BOLD
0.40-0.49,VS1,J,1500,BOLD
0.40-0.49,VS2,J,1400,BOLD
0.40-0.49,SI1,J,1200,BOLD
0.40-0.49,SI2,J,1100,BOLD
0.40-0.49,SI3,J,900,BOLD
0.40-0.49,I1,J,700,BOLD
0.40-0.49,I2,J,600,BOLD
0.40-0.49,I3,J,400,BOLD
0.40-0.49,IF,K,1500,BOLD
0.40-0.49,VVS1,K,1400,BOLD
0.40-0.49,VVS2,K,1300,BOLD
0.40-0.49,VS1,K,1200,BOLD
0.40-0.49,VS2,K,1100,BOLD
0.40-0.49,SI1,K,1000,BOLD
0.40-0.49,SI2,K,900,BOLD
0.40-0.49,SI3,K,800,BOLD
0.40-0.49,I1,K,700,BOLD
0.40-0.49,I2,K,600,BOLD
0.40-0.49,I3,K,400,BOLD
0.40-0.49,IF,L,1300,BOLD
0.40-0.49,VVS1,L,1200,BOLD
0.40-0.49,VVS2,L,1100,BOLD
0.40-0.49,VS1,L,1000,BOLD
0.40-0.49,VS2,L,1000,BOLD
0.40-0.49,SI1,L,900,BOLD
0.40-0.49,SI2,L,800,BOLD
0.40-0.49,SI3,L,700,BOLD
0.40-0.49,I1,L,600,BOLD
0.40-0.49,I2,L,500,BOLD
0.40-0.49,I3,L,300,BOLD
0.40-0.49,IF,M,1200,BOLD
0.40-0.49,VVS1,M,1100,BOLD
0.40-0.49,VVS2,M,1000,BOLD
0.40-0.49,VS1,M,900,BOLD
0.40-0.49,VS2,M,900,BOLD
0.40-0.49,SI1,M,800,BOLD
0.40-0.49,SI2,M,700,BOLD
0.40-0.49,SI3,M,600,BOLD
0.40-0.49,I1,M,500,BOLD
0.40-0.49,I2,M,400,BOLD
0.40-0.49,I3,M,300,BOLD
0.40-0.49,IF,D,3300,BOLD
0.40-0.49,VVS1,D,3000,BOLD
0.40-0.49,VVS2,D,2800,BOLD
0.40-0.49,VS1,D,2600,BOLD
0.40-0.49,VS2,D,2300,BOLD
0.40-0.49,SI1,D,2000,BOLD
0.40-0.49,SI2,D,1700,BOLD
0.40-0.49,SI3,D,1500,BOLD
0.40-0.49,I1,D,1200,BOLD
0.40-0.49,I2,D,900,BOLD
0.40-0.49,I3,D,700,BOLD
0.40-0.49,IF,E,3100,BOLD
0.40-0.49,VVS1,E,2800,BOLD
0.40-0.49,VVS2,E,2600,BOLD
0.40-0.49,VS1,E,2400,BOLD
0.40-0.49,VS2,E,2200,BOLD
0.40-0.49,SI1,E,1900,BOLD
0.40-0.49,SI2,E,1600,BOLD
0.40-0.49,SI3,E,1400,BOLD
0.40-0.49,I1,E,1100,BOLD
0.40-0.49,I2,E,900,BOLD
0.40-0.49,I3,E,600,BOLD
0.40-0.49,IF,F,2900,BOLD
0.40-0.49,VVS1,F,2700,BOLD
0.40-0.49,VVS2,F,2500,BOLD
0.40-0.49,VS1,F,2300,BOLD
0.40-0.49,VS2,F,2100,BOLD
0.40-0.49,SI1,F,1800,BOLD
0.40-0.49,SI2,F,1500,BOLD
0.40-0.49,SI3,F,1300,BOLD
0.40-0.49,I1,F,1000,BOLD
0.40-0.49,I2,F,800,BOLD
0.40-0.49,I3,F,500,BOLD
0.40-0.49,IF,G,2700,BOLD
0.40-0.49,VVS1,G,2500,BOLD
0.40-0.49,VVS2,G,2300,BOLD
0.40-0.49,VS1,G,2200,BOLD
0.40-0.49,VS2,G,2000,BOLD
0.40-0.49,SI1,G,1700,BOLD
0.40-0.49,SI2,G,1400,BOLD
0.40-0.49,SI3,G,1200,BOLD
0.40-0.49,I1,G,1000,BOLD
0.40-0.49,I2,G,800,BOLD
0.40-0.49,I3,G,500,BOLD
0.40-0.49,IF,H,2400,BOLD
0.40-0.49,VVS1,H,2300,BOLD
0.40-0.49,VVS2,H,2100,BOLD
0.40-0.49,VS1,H,2000,BOLD
0.40-0.49,VS2,H,1800,BOLD
0.40-0.49,SI1,H,1600,BOLD
0.40-0.49,SI2,H,1300,BOLD
0.40-0.49,SI3,H,1100,BOLD
0.40-0.49,I1,H,900,BOLD
0.40-0.49,I2,H,700,BOLD
0.40-0.49,I3,H,500,BOLD
0.40-0.49,IF,I,2100,BOLD
0.40-0.49,VVS1,I,2000,BOLD
0.40-0.49,VVS2,I,1900,BOLD
0.40-0.49,VS1,I,1800,BOLD
0.40-0.49,VS2,I,1600,BOLD
0.40-0.49,SI1,I,1400,BOLD
0.40-0.49,SI2,I,1200,BOLD
0.40-0.49,SI3,I,1000,BOLD
0.40-0.49,I1,I,800,BOLD
0.40-0.49,I2,I,700,BOLD
0.40-0.49,I3,I,400,BOLD
0.40-0.49,IF,J,1800,BOLD
0.40-0.49,VVS1,J,1700,BOLD
0.40-0.49,VVS2,J,1600,BOLD
0.40-0.49,VS1,J,1500,BOLD
0.40-0.49,VS2,J,1400,BOLD
0.40-0.49,SI1,J,1200,BOLD
0.40-0.49,SI2,J,1100,BOLD
0.40-0.49,SI3,J,900,BOLD
0.40-0.49,I1,J,700,BOLD
0.40-0.49,I2,J,600,BOLD
0.40-0.49,I3,J,400,BOLD
0.40-0.49,IF,K,1500,BOLD
0.40-0.49,VVS1,K,1400,BOLD
0.40-0.49,VVS2,K,1300,BOLD
0.40-0.49,VS1,K,1200,BOLD
0.40-0.49,VS2,K,1100,BOLD
0.40-0.49,SI1,K,1000,BOLD
0.40-0.49,SI2,K,900,BOLD
0.40-0.49,SI3,K,800,BOLD
0.40-0.49,I1,K,700,BOLD
0.40-0.49,I2,K,600,BOLD
0.40-0.49,I3,K,400,BOLD
0.40-0.49,IF,L,1300,BOLD
0.40-0.49,VVS1,L,1200,BOLD
0.40-0.49,VVS2,L,1100,BOLD
0.40-0.49,VS1,L,1000,BOLD
0.40-0.49,VS2,L,1000,BOLD
0.40-0.49,SI1,L,900,BOLD
0.40-0.49,SI2,L,800,BOLD
0.40-0.49,SI3,L,700,BOLD
0.40-0.49,I1,L,600,BOLD
0.40-0.49,I2,L,500,BOLD
0.40-0.49,I3,L,300,BOLD
0.40-0.49,IF,M,1200,BOLD
0.40-0.49,VVS1,M,1100,BOLD
0.40-0.49,VVS2,M,1000,BOLD
0.40-0.49,VS1,M,900,BOLD
0.40-0.49,VS2,M,900,BOLD
0.40-0.49,SI1,M,800,BOLD
0.40-0.49,SI2,M,700,BOLD
0.40-0.49,SI3,M,600,BOLD
0.40-0.49,I1,M,500,BOLD
0.40-0.49,I2,M,400,BOLD
0.40-0.49,I3,M,300,BOLD
0.50-0.69,IF,D,4100,BOLD
0.50-0.69,VVS1,D,3600,BOLD
0.50-0.69,VVS2,D,3400,BOLD
0.50-0.69,VS1,D,3200,BOLD
0.50-0.69,VS2,D,3000,BOLD
0.50-0.69,SI1,D,2500,BOLD
0.50-0.69,SI2,D,2100,BOLD
0.50-0.69,SI3,D,1900,BOLD
0.50-0.69,I1,D,1700,BOLD
0.50-0.69,I2,D,1300,BOLD
0.50-0.69,I3,D,900,BOLD
0.50-0.69,IF,E,3600,BOLD
0.50-0.69,VVS1,E,3400,BOLD
0.50-0.69,VVS2,E,3200,BOLD
0.50-0.69,VS1,E,3000,BOLD
0.50-0.69,VS2,E,2800,BOLD
0.50-0.69,SI1,E,2300,BOLD
0.50-0.69,SI2,E,1900,BOLD
0.50-0.69,SI3,E,1800,BOLD
0.50-0.69,I1,E,1600,BOLD
0.50-0.69,I2,E,1200,BOLD
0.50-0.69,I3,E,800,BOLD
0.50-0.69,IF,F,3400,BOLD
0.50-0.69,VVS1,F,3200,BOLD
0.50-0.69,VVS2,F,3000,BOLD
0.50-0.69,VS1,F,2900,BOLD
0.50-0.69,VS2,F,2700,BOLD
0.50-0.69,SI1,F,2200,BOLD
0.50-0.69,SI2,F,1800,BOLD
0.50-0.69,SI3,F,1700,BOLD
0.50-0.69,I1,F,1500,BOLD
0.50-0.69,I2,F,1100,BOLD
0.50-0.69,I3,F,700,BOLD
0.50-0.69,IF,G,3200,BOLD
0.50-0.69,VVS1,G,3000,BOLD
0.50-0.69,VVS2,G,2800,BOLD
0.50-0.69,VS1,G,2700,BOLD
0.50-0.69,VS2,G,2600,BOLD
0.50-0.69,SI1,G,2100,BOLD
0.50-0.69,SI2,G,1700,BOLD
0.50-0.69,SI3,G,1600,BOLD
0.50-0.69,I1,G,1400,BOLD
0.50-0.69,I2,G,1000,BOLD
0.50-0.69,I3,G,700,BOLD
0.50-0.69,IF,H,2900,BOLD
0.50-0.69,VVS1,H,2800,BOLD
0.50-0.69,VVS2,H,2600,BOLD
0.50-0.69,VS1,H,2500,BOLD
0.50-0.69,VS2,H,2400,BOLD
0.50-0.69,SI1,H,2000,BOLD
0.50-0.69,SI2,H,1600,BOLD
0.50-0.69,SI3,H,1500,BOLD
0.50-0.69,I1,H,1300,BOLD
0.50-0.69,I2,H,900,BOLD
0.50-0.69,I3,H,700,BOLD
0.50-0.69,IF,I,2600,BOLD
0.50-0.69,VVS1,I,2500,BOLD
0.50-0.69,VVS2,I,2400,BOLD
0.50-0.69,VS1,I,2300,BOLD
0.50-0.69,VS2,I,2200,BOLD
0.50-0.69,SI1,I,1800,BOLD
0.50-0.69,SI2,I,1500,BOLD
0.50-0.69,SI3,I,1400,BOLD
0.50-0.69,I1,I,1200,BOLD
0.50-0.69,I2,I,900,BOLD
0.50-0.69,I3,I,600,BOLD
0.50-0.69,IF,J,2200,BOLD
0.50-0.69,VVS1,J,2100,BOLD
0.50-0.69,VVS2,J,2000,BOLD
0.50-0.69,VS1,J,1900,BOLD
0.50-0.69,VS2,J,1800,BOLD
0.50-0.69,SI1,J,1600,BOLD
0.50-0.69,SI2,J,1400,BOLD
0.50-0.69,SI3,J,1300,BOLD
0.50-0.69,I1,J,1100,BOLD
0.50-0.69,I2,J,800,BOLD
0.50-0.69,I3,J,600,BOLD
0.50-0.69,IF,K,1900,BOLD
0.50-0.69,VVS1,K,1800,BOLD
0.50-0.69,VVS2,K,1700,BOLD
0.50-0.69,VS1,K,1600,BOLD
0.50-0.69,VS2,K,1500,BOLD
0.50-0.69,SI1,K,1400,BOLD
0.50-0.69,SI2,K,1300,BOLD
0.50-0.69,SI3,K,1100,BOLD
0.50-0.69,I1,K,900,BOLD
0.50-0.69,I2,K,700,BOLD
0.50-0.69,I3,K,600,BOLD
0.50-0.69,IF,L,1600,BOLD
0.50-0.69,VVS1,L,1500,BOLD
0.50-0.69,VVS2,L,1400,BOLD
0.50-0.69,VS1,L,1300,BOLD
0.50-0.69,VS2,L,1200,BOLD
0.50-0.69,SI1,L,1200,BOLD
0.50-0.69,SI2,L,1100,BOLD
0.50-0.69,SI3,L,1000,BOLD
0.50-0.69,I1,L,800,BOLD
0.50-0.69,I2,L,700,BOLD
0.50-0.69,I3,L,500,BOLD
0.50-0.69,IF,M,1400,BOLD
0.50-0.69,VVS1,M,1300,BOLD
0.50-0.69,VVS2,M,1200,BOLD
0.50-0.69,VS1,M,1100,BOLD
0.50-0.69,VS2,M,1000,BOLD
0.50-0.69,SI1,M,1000,BOLD
0.50-0.69,SI2,M,900,BOLD
0.50-0.69,SI3,M,800,BOLD
0.50-0.69,I1,M,700,BOLD
0.50-0.69,I2,M,600,BOLD
0.50-0.69,I3,M,400,BOLD
0.50-0.69,IF,D,4100,BOLD
0.50-0.69,VVS1,D,3600,BOLD
0.50-0.69,VVS2,D,3400,BOLD
0.50-0.69,VS1,D,3200,BOLD
0.50-0.69,VS2,D,3000,BOLD
0.50-0.69,SI1,D,2500,BOLD
0.50-0.69,SI2,D,2100,BOLD
0.50-0.69,SI3,D,1900,BOLD
0.50-0.69,I1,D,1700,BOLD
0.50-0.69,I2,D,1300,BOLD
0.50-0.69,I3,D,900,BOLD
0.50-0.69,IF,E,3600,BOLD
0.50-0.69,VVS1,E,3400,BOLD
0.50-0.69,VVS2,E,3200,BOLD
0.50-0.69,VS1,E,3000,BOLD
0.50-0.69,VS2,E,2800,BOLD
0.50-0.69,SI1,E,2300,BOLD
0.50-0.69,SI2,E,1900,BOLD
0.50-0.69,SI3,E,1800,BOLD
0.50-0.69,I1,E,1600,BOLD
0.50-0.69,I2,E,1200,BOLD
0.50-0.69,I3,E,800,BOLD
0.50-0.69,IF,F,3400,BOLD
0.50-0.69,VVS1,F,3200,BOLD
0.50-0.69,VVS2,F,3000,BOLD
0.50-0.69,VS1,F,2900,BOLD
0.50-0.69,VS2,F,2700,BOLD
0.50-0.69,SI1,F,2200,BOLD
0.50-0.69,SI2,F,1800,BOLD
0.50-0.69,SI3,F,1700,BOLD
0.50-0.69,I1,F,1500,BOLD
0.50-0.69,I2,F,1100,BOLD
0.50-0.69,I3,F,700,BOLD
0.50-0.69,IF,G,3200,BOLD
0.50-0.69,VVS1,G,3000,BOLD
